variance,ac1,cv,skewness,kurtosis,label
4.086488269037152e-56,0.0,2.0215064355676034e-16,0.0,0.0,0
9.560538256831487e-23,0.9905873090988497,1.009927252461323,1.571599948928833,5.895878474594266,1
6.449980598484639e-25,0.90213451620409,0.598374495297443,3.863767721019503,19.533132902631767,0
1.3180398798580627e-23,0.9387394592227944,1.478901407718107,5.5180112184526635,41.045701396683235,1
1.1525498444330622e-12,0.9796602850665913,2.5807511837619432,3.529821446069834,16.80432305976233,1
1.1785402003466898e-21,0.9746085511014967,0.7350400177862617,0.773431842064855,3.124933068091139,1
6.659208540947578e-25,0.9917051173561631,0.6518830933217389,4.238612011103555,22.247931830691666,0
3.3430887648313334e-24,0.9583348569091085,0.6772310450754149,1.3290913360792425,4.250970643169598,1
4.168978190588619e-25,0.9836109649889146,0.5181476544335915,3.685916839384952,17.394490168698628,0
2.5815047288738753e-25,0.9503694897751388,0.41965261867718634,3.3823590169077105,14.861207461534022,0
1.866099236395644e-23,0.9851909046390828,1.8915735880769162,4.372712087177383,22.91110280226111,0
2.8071180101289863e-24,0.946188004848597,1.1103827417520464,5.654541856332308,38.79911558740357,0
2.2736083132604924e-21,0.9883481192374594,2.2872646970353423,4.062479542402934,21.075887216559178,1
1.6768058446668354e-25,0.979820302753049,0.32617665106268234,2.598804111560075,10.717135784428242,1
2.136549956462425e-25,0.8935108389043718,0.3760369247804178,3.6198644509590685,19.120569672001903,0
1.6333044609590987e-13,0.9871883394251165,3.898989233695228,4.543804314092504,24.421982785216038,0
1.2298348558989622e-23,0.9858934109040013,1.3952749418406025,3.23337558850428,13.001466072718655,1
6.521781367726674e-26,0.720198066715052,0.23007437953159318,5.2742813919635925,44.12024977996197,0
1.012197019776458e-24,0.9524725521204844,0.5604456199465648,1.7140661301719082,5.407766951638128,1
2.61387937707231e-26,0.677054413712711,0.14786007076454677,2.6777167349400726,13.828039504004026,0
2.542282506280511e-25,0.9239904795181786,0.40068389480561356,3.1165466842741907,13.48294281503245,0
2.4651806326594267e-25,0.8577277148057023,0.3993239986896915,4.024005799461952,24.31223411885695,0
2.7940741497546893e-28,0.12126727001152124,0.0166527250148056,5.8079256364401655,42.3252034302397,0
1.7633757274487163e-26,0.7299370473931514,0.12465175167887264,3.2171137850152816,16.909603318638837,0
1.8130716769270043e-25,0.9598482083326697,0.3799090871517898,5.7220201690735655,39.63839278546171,0
1.3152137933335387e-22,0.9846541437937806,1.757666706719505,3.0315738346167236,12.714540106987338,1
1.088571587948346e-12,0.9830219543775934,1.3899544923816498,2.1402302134927065,8.420505658511944,1
3.804421607115279e-24,0.984910450619641,1.0748143933010326,3.879747876948049,19.813033695029958,1
9.911573239257233e-25,0.9737647120330613,0.5927480886560094,2.0402651553583935,7.192729964627886,1
4.336951479825494e-24,0.9861457902710768,1.241868770017057,4.478069485807781,23.829226082499527,0
1.511766318794705e-22,0.9736228414261913,1.881569226256787,3.014375520416972,11.748443394583914,1
4.736973635314191e-23,0.9875893088503187,1.9725892533079346,6.00369992566811,49.73090367318699,1
1.0552835731127945e-15,0.9868590830418956,2.7707734308775516,4.008317230432221,20.7435662441922,1
3.623619288005724e-21,0.963205111591504,1.5992279919694155,2.4220771198211977,8.468103343057821,1
8.633349877518832e-24,0.9638159279109476,1.211594191337159,3.3043836772032136,15.713178231737302,0
2.6994466600962584e-09,0.9750767735770662,2.667511106475934,3.3343013861368935,15.391185504513297,1
0.7573365259437166,0.9875992154072166,3.75644059810335,4.7631377633370615,27.30680810916331,1
6.916401482931408e-22,0.9777126935797656,4.141420523421612,6.52950492229003,48.30043116321425,0
5.043362200318255e-25,0.9623150734252082,0.608447993094974,6.569929464624719,50.44001321207142,0
1.2854871809933612e-22,0.9777035744109497,2.678509400542003,4.228829065931717,21.109245936164207,0
2.113358226351829e-19,0.9890067512945603,3.930578079383456,4.611311862492164,23.805890505171238,1
3.0965924842909955e-27,0.9177226821551344,0.055129700109738576,8.37831618873019,79.28578634522025,0
7.472925069824813e-23,0.9820903391557234,1.7539453670547827,4.433573266979024,26.076074254221815,1
